PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
537,putrescine,Amino Acid,Polyamine Metabolism,1408,LC/MS Pos Early,49,3027,89.1073,1045,110-60-1,C00134,HMDB0001414,0.2408,0.225,0.5123,0.1106,0.1106,0.1106,0.1106,1.4966,0.1471,2.7183,3.416,0.1106,0.1106,1.4877,0.1106,0.4865,5.7127,6.6905
4444,pyridoxamine,Cofactors and Vitamins,Vitamin B6 Metabolism,2150,LC/MS Pos Early,568,2975,169.0972,1052,58052-48-5,C00534,HMDB0001431,0.571,0.2366,0.2348,0.6174,0.8004,0.4755,1.0635,1.1124,0.9365,0.8417,2.7247,3.2325,1.4119,1.8777,1.2985,2.0655,0.9058,2.8974
4448,pyridoxate,Cofactors and Vitamins,Vitamin B6 Metabolism,31555,LC/MS Neg,100001121,2185,182.0459,6723,82-82-6,C00847,HMDB0000017,1.3855,0.7153,0.842,1.5304,1.0857,0.9576,0.8478,1.6455,0.8409,1.1164,1.0017,0.902,0.9983,1.5334,1.2051,0.7975,0.9492,1.49
5114,pyrraline,Xenobiotics,Food Component/Plant,48428,LC/MS Neg,100001767,2304,253.1194,14274616,74509-14-1,C21013,HMDB0033143,1.1562,1.5817,1.4491,0.7363,1.2324,1.0498,0.2483,0.3382,0.1633,1.2169,0.9888,1.3578,1.0112,0.9476,0.7463,0.7629,1.1911,0.7069
1239,pyruvate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",48990,LC/MS Polar,823,1083,87.0088,1060,127-17-3,C00022,HMDB0000243,0.7079,1.3649,1.0481,0.9519,1.4793,1.1675,0.8778,2.5238,1.453,0.4664,0.8612,0.8555,1.9088,0.634,0.7551,0.6246,1.0745,1.0832
4902,quinate,Xenobiotics,Food Component/Plant,18335,LC/MS Polar,100000442,2432.9,191.0561,6508,77-95-2,C00296,HMDB0003072,1.6068,1.6356,1.9218,1.3241,0.9744,1.1711,1.1325,0.7567,0.6119,1.1202,0.4896,0.5686,0.3632,1.0256,0.8187,1.061,0.6807,0.1999
4298,quinolinate,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,1899,LC/MS Pos Early,182,845,168.0291,1066,89-00-9,C03722,HMDB0000232,2.774,0.6157,0.9547,2.1686,1.5682,0.8279,0.9802,0.8497,1.0198,0.7967,1.5216,0.8407,0.6305,1.4129,1.7455,1.4169,0.896,1.5699
1335,raffinose,Carbohydrate,Disaccharides and Oligosaccharides,586,LC/MS Polar,879,4300,549.1672,10542,17629-30-0,C00492,HMDB0003213,1.578,1.9076,1.5731,1.3412,0.853,1.4649,1.5004,0.8133,0.635,1.3996,0.616,0.6702,0.4998,1.2657,0.6553,1.147,0.3704,0.0711
4426,retinol (Vitamin A),Cofactors and Vitamins,Vitamin A Metabolism,1806,LC/MS Pos Late,498,1636,269.2264,445354,68-26-8,C00473,HMDB0000305,0.4237,1,0.4237,0.4237,0.9587,0.4237,0.4763,0.4237,1.0407,0.4237,0.9279,1.7185,0.7552,0.4237,1.4689,0.4237,1.6282,5.0921
1262,ribitol,Carbohydrate,Pentose Metabolism,15772,LC/MS Polar,100000406,1789.6,151.0612,6912,488-81-3,"C00532,C01904,C00474,C00379","HMDB0002917,HMDB0000508,HMDB0001851,HMDB0000568",1.3844,1.5714,1.1846,1.2494,1.0044,1.1713,0.9956,0.6608,0.6688,0.7812,0.6303,0.7522,0.6039,1.0477,1.0121,1.3649,0.541,0.723
4329,riboflavin (Vitamin B2),Cofactors and Vitamins,Riboflavin Metabolism,1827,LC/MS Pos Early,500,2292,377.1456,493570,83-88-5,C00255,HMDB0000244,0.8848,0.7355,1.0963,1.5771,2.077,3.5648,0.8809,0.9037,1.1154,0.3174,2.3803,1.5825,0.572,1.976,0.1879,2.6162,0.5723,0.0985
1263,ribonate,Carbohydrate,Pentose Metabolism,27731,LC/MS Polar,100001007,2425,165.0405,5460677,03/08/5336,C01685,HMDB0000867,1.565,1.7678,1.7195,1.4704,0.9063,1.5128,1.1932,0.6367,0.7089,1.2215,0.4811,0.5761,0.3111,1.1775,0.775,1.0937,0.63,0.3872
1261,ribose,Carbohydrate,Pentose Metabolism,1471,LC/MS Polar,914,1508.2,195.051,5779,50-69-1,C00121,HMDB0000283,0.9096,0.1716,0.2393,1.1465,1.8201,0.6388,0.532,1.0741,2.5495,0.4005,0.8801,0.9654,1.0346,0.7399,2.8657,1.6473,1.5379,1.0785
1264,ribulose/xylulose,Carbohydrate,Pentose Metabolism,54671,LC/MS Polar,100006122,1400,195.051,151261;5289590,,,"HMDB0000621,HMDB0000751,HMDB0001644,HMDB0003371",2.6319,0.2447,0.2983,0.451,1.2418,0.5098,0.8184,1.0362,2.1479,0.438,0.7577,1.0727,0.9638,0.7204,3.4525,2.4636,2.3785,1.335
6135,S-(3-hydroxypropyl)mercapturic acid (HPMA),Xenobiotics,Chemical,44552,LC/MS Neg,100004568,1576,220.0649,119083,23127-40-4,,,2.0982,0.8696,1.1304,2.6955,2.8881,1.304,0.5853,0.5872,1.7122,0.6061,0.5256,0.3941,0.3628,1.2153,1.1471,1.4531,0.7538,0.4035
62,S-1-pyrroline-5-carboxylate,Amino Acid,Glutamate Metabolism,42370,LC/MS Pos Early,35,1528,114.055,11966181,2906-39-0,C04322,HMDB0001301,0.3328,0.3328,0.3328,0.874,0.6497,0.3328,2.6326,0.3328,1.8555,0.8796,0.3328,1.1204,0.7146,0.3328,4.5643,1.1998,0.3328,0.3328
445,S-adenosylmethionine (SAM),Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",15915,LC/MS Pos Early,1263,3002,399.1445,34755,24346-00-7;86867-01-8;86867-0108,C00019,HMDB0001185,0.4145,0.4145,0.4145,0.4145,1.0081,0.4145,0.4145,0.4145,1.066,0.9121,0.6555,3.8192,1.031,0.8351,1,0.4952,0.4145,1.8681
457,S-methylcysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",39592,LC/MS Pos Early,100002749,1955,119.0161,88180;7058174;24417,1187-84-4,,HMDB0002108,0.1136,0.3927,0.2106,1,2.0825,0.8134,2.2347,1.2795,2.3078,0.136,0.3111,1.2411,1.5985,0.1136,3.3644,1.6732,0.9618,0.5539
5956,salicylate,Xenobiotics,Drug - Topical Agents,1515,LC/MS Polar,501,802,137.0242,338,69-72-7,C00805,HMDB0001895,2.028,0.9036,1.4904,1.119,0.7685,0.9636,0.9273,0.9121,0.927,1.0364,0.9342,1.611,0.881,1.2219,1.0646,1.0929,0.911,1.1853
5,sarcosine,Amino Acid,"Glycine, Serine and Threonine Metabolism",1516,LC/MS Pos Early,1023,1280,90.055,1088,107-97-1,C00213,HMDB0000271,0.2899,0.2899,0.2899,0.2899,0.4999,0.2899,0.2899,0.8954,0.2899,0.5574,1.146,1.7638,0.8024,1.9352,0.2899,2.6669,1,2.6455
1681,sebacate (C10-DC),Lipid,"Fatty Acid, Dicarboxylate",32398,LC/MS Neg,100001211,1788,201.1132,5192,111-20-6,C08277,HMDB0000792,1.2086,0.7779,0.9145,1.1439,0.8222,1.0585,1.0057,0.9943,0.6443,1.3999,1.0884,1.1578,0.9038,1.4665,0.7905,1.0141,0.6861,0.7708
1287,sedoheptulose,Carbohydrate,Pentose Metabolism,53237,LC/MS Polar,100002619,2255,209.0667,5459879,3019-74-7,C02076,HMDB0003219,0.6222,0.4137,0.3208,0.3208,0.9764,0.3208,0.6837,0.8603,1.7156,0.4406,1.5314,2.1074,1.0236,1.2633,1.3796,1.4755,0.4562,1.3065
10,serine,Amino Acid,"Glycine, Serine and Threonine Metabolism",1648,LC/MS Pos Early,503,1239,106.0499,5951,56-45-1,C00065,HMDB0000187,0.6868,0.992,0.6816,1.0002,1.8042,0.965,1.8443,0.9998,2.6392,0.6143,0.7007,1.4959,1.4503,0.4908,3.9702,1.5594,1.0989,0.7335
287,serotonin,Amino Acid,Tryptophan Metabolism,2342,LC/MS Pos Early,504,2550,177.1022,5202,153-98-0,C00780,HMDB0000259,0.5918,1.9088,1.3681,2.3313,0.9801,0.8634,0.3929,5.8502,0.908,1.0002,0.782,0.7386,0.9998,1.5904,0.3929,0.3929,4.7714,2.4526
5049,sinapate,Xenobiotics,Food Component/Plant,21150,LC/MS Neg,100000869,1973,223.0612,637775,530-59-6,C00482,HMDB0032616,0.8572,0.7453,0.9624,1.0376,1.1116,0.5205,1.3566,1.5736,0.4549,1.566,2.554,1.3693,0.5384,1.6763,1.5634,0.71,0.6253,0.723
5055,soyasaponin I,Xenobiotics,Food Component/Plant,43590,LC/MS Neg,100004481,5163,941.5115,122097,51330-27-9,C08983,HMDB0034649,1.4256,1.5883,1.422,1.9845,1.0375,1.646,1.2675,0.5557,0.8642,1.646,0.4022,0.7622,0.5714,0.9625,1.6793,0.9426,0.575,0.6141
5056,soyasaponin II,Xenobiotics,Food Component/Plant,43589,LC/MS Neg,100004482,5175,911.501,443614,55319-36-3,C12081,HMDB0034650,1.4069,1.4703,1.3873,1.952,1.0709,1.6534,1.1535,0.6899,0.9291,1.4934,0.4596,0.742,0.6305,0.8519,1.5178,0.8766,0.6754,0.7572
5057,soyasaponin III,Xenobiotics,Food Component/Plant,54925,LC/MS Neg,100004483,5176,795.4536,21607811,55304-02-4,C19865,HMDB0034651,1.3175,0.9382,0.9862,1.2055,1.0228,1.0138,0.9358,0.8827,1.0286,1.53,0.4527,0.8228,0.8895,0.8153,1.4538,0.9105,1.7465,1.5089
545,spermidine,Amino Acid,Polyamine Metabolism,485,LC/MS Pos Early,50,3355,146.1652,1102,124-20-9,C00315,HMDB0001257,0.6816,0.098,0.198,1.0981,1.0982,0.5542,2.0269,1.8708,0.9019,0.6859,1.9496,0.0228,0.0221,0.2047,5.2988,1.9668,2.6012,5.9649
552,spermine,Amino Acid,Polyamine Metabolism,603,LC/MS Pos Early,507,3350,203.223,1103,71-44-3,C00750,HMDB0001256,0.725,0.0743,0.0998,1.0516,0.876,0.6583,2.1282,1.0441,1,0.6226,0.4436,0.0743,0.0743,0.0743,7.0712,1.1202,1.8728,1.6652
3000,sphinganine,Lipid,Sphingolipid Synthesis,17769,LC/MS Pos Late,313,1413,302.3054,3126,3102-56-5,C00836,HMDB0000269,0.2974,0.4095,0.4416,1.1037,1.0431,0.5412,0.5617,1.552,1.6818,0.3906,1.3088,0.9569,2.3193,0.3944,2.5837,0.8953,2.1863,1.1888
3115,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",Lipid,Sphingomyelins,52433,LC/MS Pos Late,100006314,2082,689.5592,,121999-58-4,,,0.282,0.1609,0.1609,0.1609,1.0652,0.1953,1.6161,0.2166,3.6391,0.1609,0.1609,1,1.1518,0.1609,3.906,1.275,0.7479,0.3797
3101,"sphingomyelin (d18:0/18:0, d19:0/17:0)*",Lipid,Dihydrosphingomyelins,57473,LC/MS Pos Late,100009027,2500,733.6218,44260130,,,HMDB0012087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3113,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",Lipid,Sphingomyelins,42463,LC/MS Pos Late,100004328,1998,675.5436,11433862,,,HMDB0012097,0.4757,0.4757,0.4757,0.4757,0.5006,0.4757,1,0.4757,2.0268,0.4757,0.4757,0.4757,0.4757,0.4757,2.5709,0.4757,0.4757,0.4757
3118,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",Lipid,Sphingomyelins,52615,LC/MS Pos Late,100008920,2350,717.5905,46891763,121999-64-2,,,0.3599,0.3599,0.3599,0.3599,1,0.3599,1.4479,0.3599,3.1885,0.3599,0.3599,0.3599,0.7917,0.3599,3.008,0.9558,0.3599,0.3599
3121,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",Lipid,Sphingomyelins,48490,LC/MS Pos Late,100006290,2800,759.6375,44260124,,,HMDB0012102,0.4482,0.4482,0.4482,0.4482,0.9242,0.4482,1,0.4482,2.3734,0.4482,0.4482,0.4482,0.4482,0.4482,1.7784,0.4482,0.4482,0.4482
3126,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",Lipid,Sphingomyelins,48493,LC/MS Pos Late,100006295,2775,785.6531,,,,HMDB0012104,0.6799,0.6799,0.6799,0.6799,0.6799,0.6799,0.6799,0.6799,0.6799,0.6799,0.6799,0.6799,0.6799,0.6799,1.3201,0.6799,0.6799,0.6799
3129,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,Sphingomyelins,47153,LC/MS Pos Late,100005986,3200,813.6844,44260126,94359-13-4,,HMDB0012107,0.0604,0.0604,0.0604,0.0604,1.4729,0.1866,1.2065,0.0604,0.9862,0.0604,0.0604,0.0604,0.629,0.0604,2.5071,1.0138,0.0604,0.0604
3117,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",Lipid,Sphingomyelins,42459,LC/MS Pos Late,100004329,2002,701.5592,,,,,0.3527,0.3527,0.3527,0.3527,1.1873,0.3527,1,0.3527,2.4293,0.3527,0.3527,0.3527,0.7474,0.3527,2.3398,0.5641,0.3527,0.3527
3130,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,Sphingomyelins,52437,LC/MS Pos Late,100008957,2750,811.6687,85336023,,,,0.1443,0.1443,0.1443,0.1443,2.7074,0.5167,1.9748,0.1443,1.005,0.1443,0.1443,0.2352,0.995,0.1443,5.2321,1.6762,0.1443,0.4546
3159,sphingosine,Lipid,Sphingosines,17747,LC/MS Pos Late,297,1393,300.2897,5280335,123-78-4,C00319,HMDB0000252,0.1999,0.5564,0.3201,1.9741,2.0668,1.757,0.6377,1.0781,2.5682,0.134,0.4004,0.9924,1.8224,0.0834,1.8233,1.0076,1.2607,0.6225
5060,stachydrine,Xenobiotics,Food Component/Plant,34384,LC/MS Pos Early,100001296,1440,144.1019,115244,4136-37-2,C10172,HMDB0004827,0.7439,1.8747,0.9611,0.528,0.9252,0.6121,1.0389,0.8618,1.6375,1.1751,1.4632,1.2971,0.9439,1.3157,1.0978,1.0894,0.8607,0.432
1303,stachyose,Carbohydrate,Disaccharides and Oligosaccharides,15960,LC/MS Polar,934,5280,665.2146,439531,10094-58-3,C01613,HMDB0003553,1.5125,1.8208,1.6149,1.6456,0.8854,1.4323,1.5044,0.8732,0.6362,1.3781,0.616,0.6906,0.513,1.1146,0.7397,1.2269,0.6824,0.164
1514,stearate (18:0),Lipid,Long Chain Saturated Fatty Acid,1358,LC/MS Neg,439,5872,283.2643,5281,57-11-4,C01530,HMDB0000827,0.5876,0.671,0.7914,1.0714,1.0939,1.1403,1.567,0.9839,1.3056,0.7815,0.8637,1.6249,1.5048,0.9278,3.0887,1.0161,0.7286,0.6429
1557,stearidonate (18:4n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),33969,LC/MS Neg,100001229,5395,275.2017,5312508,111174-40-4,C16300,HMDB0006547,0.4318,0.4296,0.4571,1.0755,1.3598,0.6816,1.6542,0.4296,2.2581,0.4296,0.4296,9.1476,0.8823,0.4296,3.4064,1,0.7549,0.4296
2163,stearoyl ethanolamide,Lipid,Endocannabinoid,38625,LC/MS Pos Late,100002254,1787,328.321,27902,111-57-9,,HMDB0013078,0.8267,0.9819,1.1769,0.7902,1.0892,0.6967,1.1074,0.8076,1.6199,0.8749,1.1946,1.3669,0.8527,1.0181,1.4634,0.9482,1.363,0.7178
3105,stearoyl sphingomyelin (d18:1/18:0),Lipid,Sphingomyelins,19503,LC/MS Pos Late,1538,2450,731.6062,6453725,85187-10-6;85187-10-6,C00550,HMDB0001348,0.3058,0.2394,0.2394,0.2575,2.188,0.4979,2.2988,0.2394,2.9649,0.2394,0.2394,0.8574,1.1426,0.2394,3.9125,1.419,0.2394,0.3447
1866,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",34409,LC/MS Pos Late,100001391,1485,428.3734,3006797,18822-91-8,,HMDB0000848,0.926,1.1159,0.7726,0.9964,0.9968,1.1068,1.2442,0.9537,2.3018,0.6827,0.929,1.1677,1.7248,1.0032,2.1279,0.8929,1.3021,0.7542
3222,stigmastadienone,Lipid,Sterol,63060,LC/MS Pos Late,100021199,2688,411.3622,249915307,,,,0.8292,0.9801,0.8438,0.9798,0.8619,0.9235,0.7358,1.1978,1.0393,1.1138,1.0465,1.0199,1.1542,1.1209,0.717,0.9542,1.1561,1.1981
3221,stigmasterol,Lipid,Sterol,21183,LC/MS Pos Late,100000923,2875,395.3672,5280794,83-48-7,C05442,HMDB0000937,1.1653,1,0.7892,1.0532,0.6508,0.8774,0.6508,0.8572,0.7018,1.3107,1.3819,0.9635,1.1991,1.1739,0.7002,0.7174,1.4479,1.4305
1151,STVLT,Peptide,Polypeptide,53244,LC/MS Neg,100009342,2692,518.2832,,,,,0.7015,0.7015,0.7015,0.7015,0.7015,0.7096,1.5409,0.7905,0.7015,0.7015,0.7015,1,0.7015,0.7015,11.8636,1.0612,0.7015,0.7015
1676,suberate (C8-DC),Lipid,"Fatty Acid, Dicarboxylate",15730,LC/MS Polar,100000016,2577.6,173.0819,10457,505-48-6,C08278,HMDB0000893,1.2509,0.865,1.1002,1.0304,0.8502,0.7873,0.7782,1.2555,0.6068,1.1588,1.8587,1.2254,0.7364,1.6293,0.7727,0.9696,0.8066,1.3714
1448,succinate,Energy,TCA Cycle,1437,LC/MS Polar,252,3149,117.0193,1110,110-15-6,C00042,HMDB0000254,0.8224,0.5139,0.507,0.4718,1.4207,0.6319,0.2677,4.1145,0.8379,1.2129,3.6967,1.1621,0.7647,2.0282,0.7754,1.745,3.482,2.8066
476,succinoyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",63678,LC/MS Polar,100021220,2572,224.0234,,,,,3.5607,0.4946,0.6294,4.5355,3.3574,1.7007,0.5202,1.2327,3.1451,0.4022,1,0.4022,0.476,1.1003,1.2998,0.8584,0.6485,0.8438
1447,succinylcarnitine (C4-DC),Energy,TCA Cycle,37058,LC/MS Pos Early,100001948,2291,262.1285,71464481,256928-74-2,,HMDB0061717,1.2791,0.6338,0.7855,1.785,1.3092,1.1099,0.7712,1.8328,1.2988,0.6956,0.928,0.7819,0.9799,1.0015,1.4859,0.9985,0.9474,1.8345
1325,sucrose,Carbohydrate,Disaccharides and Oligosaccharides,1519,LC/MS Polar,935,3092,387.1144,5988,57-50-1,C00089,HMDB0000258,1.4236,1.6154,1.4327,1.328,1.0508,1.5316,0.9727,0.8294,0.6501,1.5694,0.8147,0.9009,0.4917,1.5655,0.9036,1.0273,0.9211,0.3432
6083,sulfate*,Xenobiotics,Chemical,46960,LC/MS Neg,100002528,616,96.9601,5152822,14808-79-8,C00059,HMDB01448,0.6791,0.6987,0.692,0.7171,1.4999,0.9392,1.3472,1.7123,1.2976,0.2065,0.8923,0.9593,1.5036,0.6674,1.6549,1.0451,1.0407,1.1995
5069,syringic acid,Xenobiotics,Food Component/Plant,37091,LC/MS Neg,100001919,1450,197.0455,10742,530-57-4,C10833,HMDB0002085,1.1745,0.4954,1.0522,1.377,0.7575,1.2702,0.9478,0.5464,0.4954,1.9877,1.3342,0.4954,0.5623,1.6647,0.7927,1.7322,0.843,0.5615
5203,tartronate (hydroxymalonate),Xenobiotics,Food Component/Plant,20693,LC/MS Neg,100000840,610,118.9986,45,80-69-3,C02287,HMDB0035227,0.6961,0.875,0.874,0.8313,1.6503,1.0233,1.0828,1.5129,1.7903,0.9708,0.3703,1.1364,1.244,1.0726,1.6325,0.9767,0.7629,0.4947
471,taurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",2125,LC/MS Pos Early,512,660,126.022,1123,107-35-7,C00245,HMDB0000251,0.2158,0.2024,0.2874,0.161,1.0676,0.2293,0.4892,3.5046,1.6357,0.2204,1.9864,1.4213,1.3689,0.9324,1.2025,0.833,1.8215,2.3006
3465,tauro-beta-muricholate,Lipid,Primary Bile Acid Metabolism,33983,LC/MS Neg,100001250,4774,514.2844,121596216;168408;21124703,25696-60-0,,HMDB0000932,0.9416,1.4454,1.1709,0.9777,1.1756,1.4922,0.9347,1.2111,1.3552,0.4293,0.9027,0.7951,1.3404,0.6491,0.5335,0.7779,1.2722,1.0223
3461,taurochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,18494,LC/MS Neg,1629,5250,498.2895,387316,6009-98-9,C05465,HMDB0000951,0.6869,3.139,1.5679,0.279,1,1.4654,0.7785,1.0763,1.6477,0.279,0.746,0.8268,2.0024,0.4568,0.4306,0.9737,1.2308,1.3335
3540,taurochenodeoxycholic acid (7 or 27)-sulfate,Lipid,Secondary Bile Acid Metabolism,52976,LC/MS Neg,100006643,4928,288.6195,,,,,1.0574,0.7308,0.6002,1.0547,0.6529,1.3259,1.1467,1.0502,0.8756,0.6286,0.7319,0.919,1.6112,1.2383,0.9498,1.5984,1.6328,0.6381
3454,taurocholate,Lipid,Primary Bile Acid Metabolism,18497,LC/MS Neg,1648,5150,514.2844,46783527;6675,145-42-6,C05122,HMDB0000036,0.9424,1.8614,1.8279,1.3153,1.4247,1.6303,0.9575,1.4208,1.6165,0.3891,0.9475,0.8099,1.2685,0.4636,0.5079,0.5727,0.9719,1.0281
3534,taurocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,32807,LC/MS Neg,100001990,4750,279.6142,,,,,1.9525,0.3074,0.6866,2.204,1.1902,1.6891,0.9733,1.0267,1.5851,0.5518,0.5874,0.7912,0.916,0.9542,1.1889,0.8786,1.0803,1.3194
3487,taurodeoxycholate,Lipid,Secondary Bile Acid Metabolism,12261,LC/MS Neg,1668,5257.4,498.2895,2733768,207737-97-1,C05463,HMDB0000896,0.7831,3.2546,1.3644,1.9758,2.1472,1.8136,1.073,1.0798,1.5645,0.2867,0.6309,0.927,1.5903,0.1973,0.3336,0.5659,0.4401,0.7924
3525,taurohyocholate*,Lipid,Secondary Bile Acid Metabolism,42603,LC/MS Neg,100004084,5000,514.2844,11954195,,C15516,HMDB0011637,1.2738,1.9657,1.4664,1.6978,0.8378,2.2965,0.8623,2.0277,1.7603,0.4887,1.1377,0.32,0.7981,0.7685,0.6918,0.5696,1.4271,0.7737
3527,taurohyodeoxycholic acid,Lipid,Secondary Bile Acid Metabolism,43588,LC/MS Pos Late,100003869,852,500.304,12443252,38411-85-7,,HMDB0000874,1.1857,3.2964,1.9352,1.1317,1.4766,2.2299,0.8683,0.8623,2.2107,0.3023,0.6899,0.6691,1.6564,0.3979,0.2036,0.5983,1.2904,0.7397
3499,taurolithocholate,Lipid,Secondary Bile Acid Metabolism,31889,LC/MS Neg,100001065,5345,482.2946,439763,516-90-5,C02592,HMDB0000722,0.9315,3.6182,0.9458,0.7415,1.6056,1.5551,0.7965,0.8835,1.8031,0.343,0.8958,1.4852,2.155,0.7014,0.6203,1.0542,1.157,1.8438
3516,tauroursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,39378,LC/MS Neg,100002912,5025,498.2895,9848818,14605-22-2,,HMDB0000874,1.1507,3.7138,2.1763,1.5399,1.6745,2.6639,1.2663,0.592,2.5317,0.3843,0.4705,0.7831,1.6564,0.2437,0.2609,0.6904,0.8493,0.4841
3517,tauroursodeoxycholic acid sulfate (1),Lipid,Secondary Bile Acid Metabolism,62784,LC/MS Neg,100020844,4325,288.6195,,,,,1.0288,0.5165,0.4318,1.0911,1.1452,1.394,0.6334,1.3074,0.848,0.5172,0.7505,0.9803,1.3513,1.2189,1.278,1.0197,0.9131,0.715
3546,tauroursodeoxycholic acid sulfate (2),Lipid,Secondary Bile Acid Metabolism,62785,LC/MS Neg,100020845,4603,288.6195,,,,,0.6931,0.4974,0.2249,0.9605,0.6412,0.7956,0.5609,1.1655,0.7801,1.0395,1.2817,1.8485,1.5745,2.2175,1.0716,1.4282,0.9442,1.6804
1550,tetradecadienoate (14:2)*,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),62850,LC/MS Neg,100020343,5292,223.1704,5312409,39039-37-7,,HMDB0000560,0.5391,0.3931,0.6764,0.8177,1.1651,0.8349,1.5192,0.3931,1.6753,0.6334,0.5447,3.0877,1.3311,0.3931,3.7697,1.8075,1.2909,0.7256
1691,tetradecanedioate (C14),Lipid,"Fatty Acid, Dicarboxylate",35669,LC/MS Neg,100001613,3985,257.1758,13185,821-38-5,,HMDB0000872,1.2355,0.8602,0.9532,0.8866,0.8298,1.7856,1.025,0.6154,0.7124,1.4675,1.0792,1.2209,0.7095,0.975,1.2914,1.082,1.2958,0.8255
4417,thiamin (Vitamin B1),Cofactors and Vitamins,Thiamine Metabolism,5341,LC/MS Pos Early,873,3050,265.1118,1130,59-43-8,"DG00125,C00378,D08580",HMDB0000235,0.6737,0.76,0.749,0.962,0.4894,0.5628,1.6128,0.9069,1.0337,1.0481,1.5959,1.9236,0.9663,1.4473,2.2259,1.3814,1.3265,0.6206
6236,thioproline,Xenobiotics,Chemical,53231,LC/MS Pos Early,100009232,1250,134.027,93176,34592-47-4,,,0.4656,1.3556,0.277,0.3883,8.1769,0.595,3.4479,4.1172,64.1872,0.4353,0.7168,2.1031,2.2516,0.3868,6.016,1.2356,0.7644,0.341
4350,threonate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,27738,LC/MS Polar,100001022,2384,135.0299,5460407;151152,70753-61-6,C01620,"HMDB0000943,HMDB0062620",0.8883,0.8618,0.9999,1.127,1.1927,1.2938,1.3192,0.8108,0.9899,1.3652,0.5613,1.0001,0.7805,1.6428,1.4322,1.4569,0.9171,0.4085
17,threonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",1284,LC/MS Pos Early,564,1514,120.0655,6288,72-19-5,C00188,HMDB0000167,0.7204,0.8829,0.6475,1.0022,1.7637,0.9827,1.7814,0.9978,2.3466,0.5139,0.6965,1.4133,1.4659,0.487,3.8743,1.5458,1.0968,0.8233
986,threonylphenylalanine,Peptide,Dipeptide,31530,LC/MS Neg,100001125,2322,265.1194,7010580,16875-27-7,,HMDB0029068,0.5113,1.1404,1.1536,0.1936,1.0816,0.4586,0.9173,1.0664,1.7348,4.5926,2.26,0.9549,1.0451,0.8041,1.1499,0.8292,0.6638,0.7482
4272,thymidine,Nucleotide,"Pyrimidine Metabolism, Thymine containing",2183,LC/MS Neg,872,1963.7,241.083,5789,50-89-5,C00214,HMDB0000273,0.4288,0.4605,0.2887,0.9885,2.2344,1.0859,1.0115,1.3358,2.1931,0.1236,0.4047,1.3822,2.939,0.2195,3.5426,0.7638,1.2527,0.8186
4268,TMP,Nucleotide,"Pyrimidine Metabolism, Thymine containing",12023,LC/MS Neg,1248,883,321.0493,9700,33430-62-5,C00364,HMDB0001227,0.1382,1.4965,0.1437,0.1382,19.8927,1.145,0.4113,0.6581,14.6396,0.1382,2.4052,6.8185,9.0378,0.1696,0.404,0.7851,0.1382,1
4275,thymine,Nucleotide,"Pyrimidine Metabolism, Thymine containing",604,LC/MS Neg,882,1654,125.0357,1135,65-71-4,C00178,HMDB0000262,0.3638,0.1747,0.1747,0.3502,0.6137,0.1747,0.2099,1.5481,1.1498,0.1747,1.0244,0.7393,1,0.3942,2.7202,1.4321,2.1474,1.0102
513,hydroxyproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,32306,LC/MS Pos Early,1001,1064,132.0655,5810,51-35-4,C01157,HMDB0000725,0.5676,0.5256,0.3307,1.0655,1.4132,0.9164,1.6317,1.4103,1.9414,0.3315,0.445,0.9345,1.1437,0.5194,2.0559,1.4448,1.1389,0.5153
