PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
1510,palmitate (16:0),Lipid,Long Chain Saturated Fatty Acid,1336,LC/MS Neg,424,5618,255.233,985,57-10-3,C00249,HMDB0000220,270066080.00,350777760.00,377271392.00,601884288.00,537286592.00,552936000.00,853963200.00,456189824.00,543388736.00,519356128.00,501990720.00,1729820800.00,779924096.00,505537600.00,1385736320.00,460470176.00,324267648.00,299219136.00
1529,palmitoleate (16:1n7),Lipid,Long Chain Monounsaturated Fatty Acid,33447,LC/MS Neg,452,5475,253.2173,445638,373-49-9,C08362,HMDB0003229,20916276.00,24697732.00,29590064.00,53968072.00,52211092.00,29658676.00,51051552.00,22454388.00,55324872.00,16450034.00,26212800.00,1148016896.00,36610400.00,21080784.00,141039520.00,40266372.00,31601274.00,25767792.00
2191,palmitoleoyl ethanolamide*,Lipid,Endocannabinoid,57541,LC/MS Pos Late,100015862,1546,298.2741,9835868,,,HMDB0013648,,205384.02,98291.00,96664.99,336535.00,147300.00,247308.00,,410691.00,,83422.00,169898.00,,,185844.00,100398.00,155513.00,
1885,palmitoleoylcarnitine (C16:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",53223,LC/MS Pos Late,100009406,1357,398.3265,71464547,,,,1382165.00,1546524.00,1210251.00,1785344.00,1974471.00,2360496.00,1283265.00,2881466.00,3589443.00,937355.00,1551612.00,1707364.13,3640983.00,1695133.88,1488589.00,950533.94,2479418.00,1530674.00
3099,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,Lipid,Dihydrosphingomyelins,52434,LC/MS Pos Late,100008954,2290,705.5905,9939965,,,HMDB0010168,1074833.00,380022.00,263961.00,947433.00,6416378.50,1298317.00,7331110.00,1327143.00,11784212.00,302689.00,691598.00,3158499.00,6591542.50,299735.00,19161202.00,7456528.00,2714212.25,1228687.00
2162,palmitoyl ethanolamide,Lipid,Endocannabinoid,38165,LC/MS Pos Late,1489,1643,300.2897,4671,544-31-0,C16512,HMDB0002100,2674629.00,5577517.00,3100349.00,3570556.00,9281059.00,5131085.00,7012476.00,3661640.00,11044902.00,2083101.13,3016545.00,7305036.00,4432561.00,1723650.00,7445426.00,3620900.00,3959069.75,2111925.00
3103,palmitoyl sphingomyelin (d18:1/16:0),Lipid,Sphingomyelins,37506,LC/MS Pos Late,100002107,2168,703.5749,9939941,6254-89-3,,HMDB0010169,9341061.00,3959296.00,1844543.00,7116555.00,42088464.00,9418263.00,57807664.00,7852821.50,107662608.00,1329321.00,4543230.00,22252922.00,40202804.00,1214749.00,109021464.00,36795296.00,10880782.00,6585401.00
2907,palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*,Lipid,Diacylglycerol,52634,LC/MS Pos Late,100009055,3197,610.5405,131801744,,,HMDB0007103,1162008.00,203910.98,,1378413.00,456012.00,1529651.00,3384804.00,119574.00,4339691.00,,,487129.00,1413750.00,867503.00,3621002.00,927928.00,422905.00,1375973.00
1864,palmitoylcarnitine (C16),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",44681,LC/MS Pos Late,100000776,1425,400.3421,461,6865-14-1,C02990,HMDB0000222,3563538.00,4369126.00,2847286.00,4479860.00,5686141.00,6200396.00,4427282.00,5856536.00,10480434.00,2284705.00,3652534.00,4894758.00,9367233.00,4201611.00,7067098.00,4230787.00,5664787.00,3341969.00
1943,palmitoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),52944,LC/MS Pos Late,100009233,1482,342.3367,151731,,,HMDB0240592,177134.00,842661.00,537030.00,229018.00,535648.00,252699.00,203635.00,709354.00,564742.00,409779.00,371469.00,480525.00,640567.00,229464.00,280156.00,255237.98,528848.00,647770.00
4335,pantetheine,Cofactors and Vitamins,Pantothenate and CoA Metabolism,57555,LC/MS Pos Early,100001495,2056,279.1373,439322,496-65-1,C00831,HMDB0003426,61127.00,264233.00,146181.00,45401.00,531850.00,72500.00,293120.00,658299.00,936103.00,134747.00,366906.00,296196.00,214286.00,199535.00,112888.00,183267.00,221379.98,157507.00
4333,pantothenate (Vitamin B5),Cofactors and Vitamins,Pantothenate and CoA Metabolism,1508,LC/MS Pos Early,1024,1667,220.118,6613,137-08-6,C00864,HMDB0000210,5594136.00,14309368.00,12624936.00,14797702.00,34323184.00,8702373.00,23294780.00,43016848.00,66143008.00,34141536.00,50605904.00,80612784.00,34458312.00,41489540.00,56215448.00,27245880.00,28684104.00,17799400.00
1863,pentadecanoylcarnitine (C15)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57522,LC/MS Pos Late,100015842,1362,386.3265,123132011,,,HMDB0062517,528650.00,258502.00,284032.00,427515.00,434653.00,531414.00,279630.00,632321.00,662712.00,347355.00,1111612.00,756321.00,1169079.00,967864.00,470308.00,449094.00,815785.00,719439.00
6419,pentose acid*,Partially Characterized Molecules,Partially Characterized Molecules,63264,LC/MS Polar,100021467,2180,165.0405,7991,,C00803,HMDB0000892,8496461.00,10792998.00,9165567.00,8858156.00,5551119.00,7565002.50,9084151.00,3935711.00,4425192.00,9462294.00,2620988.00,3420990.00,2386543.00,7345542.00,5206903.00,6622898.00,4048892.00,835268.00
191,phenol glucuronide,Amino Acid,Tyrosine Metabolism,52747,LC/MS Neg,100006679,1800,269.0667,87235,17685-05-1,,HMDB0060014,988913.00,157795.00,187725.98,828420.00,274031.00,280682.00,125551.00,63682.00,343257.00,153409.00,209250.00,129800.01,165250.00,167663.00,354931.00,271349.00,54235.00,134108.00
190,phenol sulfate,Amino Acid,Tyrosine Metabolism,32553,LC/MS Neg,100001510,2156,172.9914,74426,937-34-8,C02180,HMDB0060015,5809491.00,1746414.00,3005909.25,3168268.00,6687447.00,2602386.00,2426789.00,1389452.00,4245168.00,1556988.00,3621022.00,2941951.00,3465010.75,2547207.00,6746269.50,3284685.00,974830.00,1602936.00
1190,phenylacetylglycine,Peptide,Acetylated Peptides,33945,LC/MS Neg,100001275,2375,192.0666,68144,500-98-1,C05598,HMDB0000821,114404.00,,,171270.00,198762.00,,71424.00,100360.00,159740.98,,,97972.00,485734.00,156857.00,143833.00,788422.06,149469.00,
1197,phenylacetyltaurine,Peptide,Acetylated Peptides,63154,LC/MS Neg,100008932,2494,242.0493,2179693,33953-90-1,,,212691.00,,35625.00,183900.00,79585.00,52219.00,34835.00,,108051.00,,32709.00,52612.00,50801.00,70434.00,81380.00,55184.00,41079.00,
140,phenylalanine,Amino Acid,Phenylalanine Metabolism,64,LC/MS Pos Early,460,2878,166.0863,6140,63-91-2,C00079,HMDB0000159,917258496.00,1454100864.00,1153387520.00,1066511232.00,1872946432.00,1174171776.00,1736713472.00,1341623168.00,2221312000.00,1081655808.00,1219986304.00,1637169024.00,1569246720.00,720250432.00,2487374848.00,1545153664.00,1211691008.00,976797888.00
921,phenylalanylalanine,Peptide,Dipeptide,41374,LC/MS Pos Early,100003589,2909,237.1234,5488196,3918-87-4,,HMDB0028988,764053.00,1588089.88,1504993.88,269783.00,1333260.00,684803.00,1024695.00,1503038.00,2830885.00,3513086.75,2542031.00,1432219.00,1207101.00,1989562.00,636402.00,879888.00,546681.00,1385207.00
926,phenylalanylglycine,Peptide,Dipeptide,41370,LC/MS Pos Early,100003588,2898,223.1077,6992304,721-90-4,,HMDB0028995,1911981.88,6269130.00,4723613.00,616998.00,5609347.00,1929465.00,1589012.00,3952391.00,7341387.50,6449023.00,5278603.00,5025021.00,3693891.75,3415708.00,1072921.00,2040904.00,1341691.00,3587421.00
151,phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,22130,LC/MS Neg,100000774,2208,165.0557,3848,828-01-3,C05607,"HMDB0000779,HMDB0000563",415839.00,,94828.00,1200239.00,345972.00,233952.00,63681.00,92667.00,169615.00,479158.00,140581.00,41341.00,251885.00,294339.00,615892.00,403349.00,817661.00,238175.00
4557,phenylpropionylglycine,Xenobiotics,Benzoate Metabolism,35434,LC/MS Neg,100001591,2945,206.0823,152323,56613-60-6,,HMDB0000860,192164.98,,81601.00,340940.00,333490.00,119098.99,122946.99,252083.00,225523.00,54581.00,59526.00,45143.00,129139.00,149161.00,174470.02,258674.00,207051.00,
150,phenylpyruvate,Amino Acid,Phenylalanine Metabolism,566,LC/MS Neg,241,2515,163.0401,997,156-06-9,C00166,HMDB0000205,101599.00,51636.00,72057.00,113993.01,141428.00,95754.00,93993.00,89776.00,119580.00,152129.00,97877.00,83864.00,39601.00,119394.00,194719.98,126327.99,66424.00,88963.00
4992,pheophorbide A,Xenobiotics,Food Component/Plant,35879,LC/MS Pos Late,100001689,1562,593.2759,253193,15664-29-6,C18021,,,76630.00,127198.01,75865.00,,,136345.00,139235.00,130836.00,71377.00,,,,,,,72405.00,
1468,phosphate,Energy,Oxidative Phosphorylation,42109,LC/MS Neg,461,608,96.9696,1061,7664-38-2,C00009,HMDB0001429,8664454.00,8064928.00,9604487.00,10079142.00,11309672.00,11019847.00,12928821.00,13507674.00,13467427.00,11708557.00,10718639.00,14064774.00,12921746.00,12453295.00,14216809.00,9418831.00,12129365.00,12553208.00
2238,phosphoethanolamine (PE),Lipid,Phospholipid Metabolism,1600,LC/MS Pos Early,1026,700,142.0264,1015,1071-23-4,C00346,HMDB0000224,,842787.00,234809.00,,2271290.00,367649.00,499180.00,111846.00,2827952.00,,129823.01,877873.00,899515.00,,434805.00,619728.00,,239298.00
3003,phytosphingosine,Lipid,Sphingolipid Synthesis,1510,LC/MS Pos Late,469,1367,318.3003,122121,554-62-1,C12144,HMDB0004610,18233986.00,43846744.00,28963570.00,112691192.00,52399976.00,35158584.00,34434624.00,145776928.00,179508384.00,13472266.00,28377298.00,36892328.00,125978552.00,12995317.00,106751224.00,28869126.00,112397800.00,63480292.00
282,picolinate,Amino Acid,Tryptophan Metabolism,1512,LC/MS Pos Early,1022,910,124.0393,1018,98-98-6,C10164,HMDB0002243,2652011.00,,,795563.94,451615.00,522869.00,,1192233.00,,,677769.00,1412582.00,,475016.00,752069.00,594459.00,427341.03,381628.00
1914,pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",53224,LC/MS Pos Early,100009407,2773,304.1755,,,,,489063.03,,239047.98,1465733.00,735603.00,938822.00,1515382.00,1548120.88,641861.00,,,203737.98,,,,,,
131,pipecolate,Amino Acid,Lysine Metabolism,1444,LC/MS Pos Early,1025,2200,130.0863,,4043-87-2,,,471847.00,724090.94,361191.00,713028.00,1344451.00,630804.00,947619.94,573451.00,1668208.00,567081.00,616044.00,832072.00,1027461.00,539286.00,1615277.00,1922362.88,607342.00,448390.00
515,prolylhydroxyproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,35127,LC/MS Pos Early,100001167,2128,229.1183,11902893,18684-24-7,,HMDB0006695,8483628.00,2198973.00,4701582.00,11189109.00,5198436.00,8846704.00,9957207.00,4704036.00,4894911.00,5839404.00,2092158.13,4839558.00,3674165.00,6472400.50,9268293.00,5974149.00,6226820.00,3497810.00
495,proline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1898,LC/MS Pos Early,480,1603,116.0706,145742;614;8988,147-85-3,"C00148,C000763","HMDB0000162,HMDB0003411",911961856.00,1243085184.00,838852352.00,1360734592.00,2312233984.00,1298993920.00,2076290560.00,1738093056.00,3144900864.00,651852672.00,874304192.00,1964952832.00,2028010624.00,625653312.00,4190727936.00,1942579328.00,1622295552.00,1113221888.00
947,prolylglycine,Peptide,Dipeptide,40703,LC/MS Pos Early,100003674,2136,173.0921,6426709,2578-57-6,,HMDB0011178,10238236.00,9087929.00,11477254.00,9479044.00,15606098.00,10344134.00,10936599.00,12183195.00,14019207.00,11039746.00,11741871.00,13649353.00,10397667.00,15013121.00,24154026.00,13616904.00,12956355.00,15843137.00
1771,propionylcarnitine (C3),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),32452,LC/MS Pos Early,100001162,2590,218.1387,107738,17298-37-2,C03017,HMDB0000824,544522.00,570360.00,455856.03,1087524.00,5394583.00,2768403.00,2761677.00,2226975.00,3391008.00,242255.00,503917.03,1691752.88,2095199.00,431057.97,7963572.50,3148080.00,1578537.00,1594403.00
4403,protoporphyrin IX,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,39321,LC/MS Pos Late,100000292,1417,563.2653,4971,553-12-8;50865-10-5,C02191,HMDB0000241,570762.00,466312.00,331015.00,567264.00,290444.00,582437.00,377664.03,209041.00,659891.00,332085.00,374944.00,285333.00,411731.03,363769.00,240947.98,222869.00,248967.00,176118.00
4219,pseudouridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",33442,LC/MS Neg,821,1100,243.0623,15047,1445-07-4,C02067,HMDB0000767,1211512.00,1115870.00,1240977.00,1674107.00,1368043.00,1427058.00,1131947.00,1806304.00,1617317.00,2098999.00,2210674.00,2686081.00,2317294.00,2563640.00,2463783.00,2145771.00,2389620.00,1957338.13
537,putrescine,Amino Acid,Polyamine Metabolism,1408,LC/MS Pos Early,49,3027,89.1073,1045,110-60-1,C00134,HMDB0001414,193448.00,180800.00,411599.00,,88889.00,,,1202492.00,118178.99,2184084.00,2744695.00,,,1195349.00,,390889.00,4590020.00,5375667.00
4444,pyridoxamine,Cofactors and Vitamins,Vitamin B6 Metabolism,2150,LC/MS Pos Early,568,2975,169.0972,1052,58052-48-5,C00534,HMDB0001431,1706654.00,707098.00,701907.00,1845173.13,2392149.00,1421274.00,3178501.00,3324832.00,2799184.00,2515845.00,8143566.00,9661516.00,4220083.00,5612231.00,3881008.00,6173313.00,2707230.00,8659880.00
4448,pyridoxate,Cofactors and Vitamins,Vitamin B6 Metabolism,31555,LC/MS Neg,100001121,2185,182.0459,6723,82-82-6,C00847,HMDB0000017,12977649.00,6700197.00,7886570.00,14334521.00,10168781.00,8968840.00,7941327.50,15412706.00,7875937.00,10456545.00,9382480.00,8448544.00,9350402.00,14362680.00,11287219.00,7469711.00,8890467.00,13956208.00
5114,pyrraline,Xenobiotics,Food Component/Plant,48428,LC/MS Neg,100001767,2304,253.1194,14274616,74509-14-1,C21013,HMDB0033143,1792564.00,2452379.00,2246741.00,1141545.00,1910844.00,1627643.00,385038.00,524400.00,253205.00,1886786.00,1533132.00,2105160.00,1567765.00,1469234.00,1157047.00,1182832.00,1846684.00,1095944.00
1239,pyruvate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",48990,LC/MS Polar,823,1083,87.0088,1060,127-17-3,C00022,HMDB0000243,1278593.00,2465269.00,1893034.88,1719335.00,2671909.00,2108806.00,1585453.00,4558389.00,2624385.00,842417.00,1555573.00,1545184.00,3447712.00,1145200.00,1363841.00,1128178.00,1940770.88,1956401.00
4902,quinate,Xenobiotics,Food Component/Plant,18335,LC/MS Polar,100000442,2432.9,191.0561,6508,77-95-2,C00296,HMDB0003072,13389448.00,13628995.00,16014301.00,11033960.00,8119496.00,9758573.00,9437301.00,6305833.00,5098620.00,9334504.00,4079765.00,4737678.00,3026323.00,8546287.00,6822037.00,8841091.00,5672039.00,1665849.00
4298,quinolinate,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,1899,LC/MS Pos Early,182,845,168.0291,1066,89-00-9,C03722,HMDB0000232,714442.00,158565.00,245899.00,558519.00,403901.00,213233.00,252466.00,218854.00,262641.00,205181.00,391900.00,216514.00,162393.00,363898.00,449562.00,364923.00,230780.00,404323.00
1335,raffinose,Carbohydrate,Disaccharides and Oligosaccharides,586,LC/MS Polar,879,4300,549.1672,10542,17629-30-0,C00492,HMDB0003213,62787844.00,75901776.00,62594148.00,53366912.00,33940236.00,58288016.00,59699924.00,32358704.00,25267280.00,55690312.00,24511140.00,26666272.00,19885556.00,50359328.00,26072484.00,45637936.00,14738764.00,2829684.00
4426,retinol (Vitamin A),Cofactors and Vitamins,Vitamin A Metabolism,1806,LC/MS Pos Late,498,1636,269.2264,445354,68-26-8,C00473,HMDB0000305,,84370.00,,,80887.00,,40188.00,,87800.00,35751.00,78285.00,144990.00,63714.00,,123931.99,,137370.00,429618.00
1262,ribitol,Carbohydrate,Pentose Metabolism,15772,LC/MS Polar,100000406,1789.6,151.0612,6912,488-81-3,"C00532,C01904,C00474,C00379","HMDB0002917,HMDB0000508,HMDB0001851,HMDB0000568",301120.00,341799.00,257666.98,271765.00,218479.98,254769.00,216546.00,143729.00,145481.00,169926.00,137095.00,163607.00,131354.00,227882.00,220145.00,296876.00,117685.00,157263.00
4329,riboflavin (Vitamin B2),Cofactors and Vitamins,Riboflavin Metabolism,1827,LC/MS Pos Early,500,2292,377.1456,493570,83-88-5,C00255,HMDB0000244,2372383.00,1971957.88,2939371.00,4228569.00,5569038.00,9558138.00,2362002.00,2423131.00,2990733.00,850953.00,6382243.00,4243143.00,1533578.00,5298282.00,503896.03,7014564.00,1534488.00,264104.00
1263,ribonate,Carbohydrate,Pentose Metabolism,27731,LC/MS Polar,100001007,2425,165.0405,5460677,03/08/5336,C01685,HMDB0000867,9015003.00,10183100.00,9904449.00,8469591.00,5220403.00,8714317.00,6873251.00,3667583.00,4083571.00,7036236.00,2771252.00,3318539.75,1791880.88,6782530.00,4464330.00,6300045.00,3628963.00,2230435.00
1261,ribose,Carbohydrate,Pentose Metabolism,1471,LC/MS Polar,914,1508.2,195.051,5779,50-69-1,C00121,HMDB0000283,4060001.00,765853.00,1068024.00,5117598.00,8124000.00,2851172.25,2374461.00,4794399.00,11379726.00,1787496.00,3928432.00,4309042.00,4618027.00,3302364.00,12791295.00,7352833.00,6864453.00,4813791.00
1264,ribulose/xylulose,Carbohydrate,Pentose Metabolism,54671,LC/MS Polar,100006122,1400,195.051,151261;5289590,,,"HMDB0000621,HMDB0000751,HMDB0001644,HMDB0003371",5117685.00,475822.00,580104.00,877014.00,2414633.00,991227.00,1591356.00,2014942.00,4176524.75,851599.00,1473380.00,2085949.00,1874038.00,1400882.00,6713410.00,4790420.00,4624945.00,2595849.00
6135,S-(3-hydroxypropyl)mercapturic acid (HPMA),Xenobiotics,Chemical,44552,LC/MS Neg,100004568,1576,220.0649,119083,23127-40-4,,,174363.00,72266.00,93934.00,223997.00,240001.00,108360.01,48636.00,48795.00,142286.00,50369.00,43678.00,32753.00,30152.00,100993.00,95323.00,120755.01,62641.00,33532.00
62,S-1-pyrroline-5-carboxylate,Amino Acid,Glutamate Metabolism,42370,LC/MS Pos Early,35,1528,114.055,11966181,2906-39-0,C04322,HMDB0001301,,,,989802.00,735782.00,,2981590.00,,2101438.00,996240.00,,1268855.00,809275.00,376959.00,5169272.00,1358864.00,,
445,S-adenosylmethionine (SAM),Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",15915,LC/MS Pos Early,1263,3002,399.1445,34755,24346-00-7;86867-01-8;86867-0108,C00019,HMDB0001185,,,,,362232.00,,148951.00,,383027.00,327744.00,235521.02,1372342.00,370466.00,300077.00,359324.00,177924.00,,671263.00
457,S-methylcysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",39592,LC/MS Pos Early,100002749,1955,119.0161,88180;7058174;24417,1187-84-4,,HMDB0002108,19501.00,67383.00,36138.00,171600.00,357353.00,139585.00,383469.00,219559.02,396011.00,23332.00,53393.00,212967.00,274305.00,,577335.00,287120.00,165046.00,95044.99
5956,salicylate,Xenobiotics,Drug - Topical Agents,1515,LC/MS Polar,501,802,137.0242,338,69-72-7,C00805,HMDB0001895,805320.00,358802.00,591811.00,444360.00,305160.00,382651.00,368238.00,362202.00,368107.00,411537.97,370971.00,639722.00,349843.00,485219.00,422731.00,433995.00,361737.00,470671.00
5,sarcosine,Amino Acid,"Glycine, Serine and Threonine Metabolism",1516,LC/MS Pos Early,1023,1280,90.055,1088,107-97-1,C00213,HMDB0000271,,,,,878520.00,,509389.03,1573444.00,,979505.94,2013829.13,3099325.00,1410022.00,3400649.00,,4686330.00,1757233.00,4648835.00
1681,sebacate (C10-DC),Lipid,"Fatty Acid, Dicarboxylate",32398,LC/MS Neg,100001211,1788,201.1132,5192,111-20-6,C08277,HMDB0000792,92604.00,59604.00,70066.00,87649.00,62998.00,81100.00,77059.00,76182.00,49366.00,107258.00,83391.00,88712.00,69246.00,112366.00,60569.00,77701.00,52572.00,59062.00
1287,sedoheptulose,Carbohydrate,Pentose Metabolism,53237,LC/MS Polar,100002619,2255,209.0667,5459879,3019-74-7,C02076,HMDB0003219,423816.00,281824.00,,218530.00,665067.00,,465683.00,585982.00,1168571.00,300122.00,1043089.00,1435473.13,697240.00,860471.00,939715.00,1005045.94,310739.00,889921.00
10,serine,Amino Acid,"Glycine, Serine and Threonine Metabolism",1648,LC/MS Pos Early,503,1239,106.0499,5951,56-45-1,C00065,HMDB0000187,305400256.00,441143488.00,303084352.00,444770112.00,802324736.00,429135296.00,820161344.00,444625824.00,1173646208.00,273162336.00,311615968.00,665211392.00,644934976.00,218272656.00,1765529728.00,693467776.00,488656736.00,326176640.00
287,serotonin,Amino Acid,Tryptophan Metabolism,2342,LC/MS Pos Early,504,2550,177.1022,5202,153-98-0,C00780,HMDB0000259,196676.00,634404.00,454704.00,774811.00,325758.00,286958.00,,1944371.00,301773.00,332440.00,259917.00,245478.00,332276.00,528573.00,,130567.00,1585800.00,815144.00
5049,sinapate,Xenobiotics,Food Component/Plant,21150,LC/MS Neg,100000869,1973,223.0612,637775,530-59-6,C00482,HMDB0032616,52357.00,45525.00,58786.00,63378.00,67901.00,31793.00,82863.00,96117.00,27784.00,95653.00,156005.00,83641.00,32885.00,102394.00,95496.00,43371.00,38196.00,44161.00
5055,soyasaponin I,Xenobiotics,Food Component/Plant,43590,LC/MS Neg,100004481,5163,941.5115,122097,51330-27-9,C08983,HMDB0034649,20331100.00,22651396.00,20280388.00,28302418.00,14796353.00,23474900.00,18077098.00,7925451.00,12325411.00,23475410.00,5736434.00,10870756.00,8148698.00,13727345.00,23950212.00,13443030.00,8199942.00,8757681.00
