PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,                                      Group HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
3127,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",Lipid,Sphingomyelins,57477,LC/MS Pos Late,100006296,2350,783.6375,,,,,1292179,1865284,1246755,1376086,1184718,1209427,1616890,1435451,1400742,1772837.13,2006624,2054337,2331563,1805175.88,1168391,2555750,1591073,807287.94
3129,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,Sphingomyelins,47153,LC/MS Pos Late,100005986,3200,813.6844,44260126,94359-13-4,,HMDB0012107,114962728,160775504,105577584,152245920,137484880,104638352,167694256,127774144,142434560,169955872,117520320,130462080,225399040,143069296,76568464,198304928,155937376,90190984
3131,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",Lipid,Sphingomyelins,57478,LC/MS Pos Late,100015792,3500,829.7157,,,,,258480.98,248739,257532,,182390,142872,323723,190723,141769,218866,325924,,307044,226111,,273662,,
3117,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",Lipid,Sphingomyelins,42459,LC/MS Pos Late,100004329,2002,701.5592,,,,,13426304,15178257,14193258,12532648,14644895,11399964,13900607,11591700,11537620,11426861,13044169,13804747,14923789,13623196,6126594,14894496,15906081,7580360.5
3109,sphingomyelin (d18:2/18:1)*,Lipid,Sphingomyelins,57474,LC/MS Pos Late,100015788,2025,727.5749,52931155,,,HMDB0001348,243312,259962.98,270990,162896,191888,202039,237335,220658,166826,278136,244065,296897,284497,298796,,291507,333862,223337
3125,"sphingomyelin (d18:2/21:0, d16:2/23:0)*",Lipid,Sphingomyelins,57480,LC/MS Pos Late,100015790,2500,771.6375,,,,,233083,,239851,258748,258096,238601,449529,275401,315531,362750,518378,500367,505308,526346,253712,678155,302674,137002
3128,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",Lipid,Sphingomyelins,52435,LC/MS Pos Late,100008956,3000,799.6687,134757653,,,,6573436,8273199,6948616.5,6427185,6846690,6007311,7854928.5,5743634,6572042,7662620,7504469,7499799.5,9383142,8345479.5,5119460,9007463,6839699,5901945
3110,sphingomyelin (d18:2/23:1)*,Lipid,Sphingomyelins,57482,LC/MS Pos Late,100015791,2500,797.6531,,,,,575426,589252,600813,635879,557573,410198,635472,371003,467773,532360,479690,534368,722498.94,643515.94,364223,788311,613476,477898
3130,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,Sphingomyelins,52437,LC/MS Pos Late,100008957,2750,811.6687,85336023,,,,30682436,37370596,28794714,35598728,31760548,27186900,35823676,29127308,28158120,30914428,27112208,29525712,37441264,32090676,20592524,40572580,40840768,25101180
3111,sphingomyelin (d18:2/24:2)*,Lipid,Sphingomyelins,57479,LC/MS Pos Late,100015789,2400,809.6531,,,,,1796824,2290154,1880628,2011109,1467585.88,1814339,1296645,1186451,1013691,1437468,1333301,1426065,1690397.13,1298999,1010683.94,1727978.88,2071886,1420764
3159,sphingosine,Lipid,Sphingosines,17747,LC/MS Pos Late,297,1393,300.2897,5280335,123-78-4,C00319,HMDB0000252,,112408.99,86364,95768,65791,91186,118182,179131,259259,66591,90222,63431,,,126059,119173.01,85883,132246
3161,sphingosine 1-phosphate,Lipid,Sphingosines,34445,LC/MS Pos Late,100000626,1375,380.256,5283560,26993-30-6,C06124,HMDB0000277,623941,856327,515511,486608,540846,461110,703891,547904,697618,469598,559205,533327,476238,524250,414492.03,847497,655010,563337
5060,stachydrine,Xenobiotics,Food Component/Plant,34384,LC/MS Pos Early,100001296,1440,144.1019,115244,4136-37-2,C10172,HMDB0004827,100171920,64772112,51605660,41313488,60874472,46070132,61159072,43942796,46492964,43189356,44668048,54736912,40083696,54576640,30288822,46001440,46580780,33548288
1514,stearate (18:0),Lipid,Long Chain Saturated Fatty Acid,1358,LC/MS Neg,439,5872,283.2643,5281,57-11-4,C01530,HMDB0000827,1535361408,1333472000,1662221312,1610866304,1303630848,1441251456,1608582016,1579588736,1211215488,1454894336,1486571136,1637695360,1429173888,1610093824,1468914432,1021090304,1650959744,1810910848
1557,stearidonate (18:4n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),33969,LC/MS Neg,100001229,5395,275.2017,5312508,111174-40-4,C16300,HMDB0006547,3077251,1539369,3321472,3241488,1299372,3224904.75,2864565,2702038,1262883,1925450,1944150.88,2968908,1856398,2937895,1573072,927229.94,3766908,2811438
2163,stearoyl ethanolamide,Lipid,Endocannabinoid,38625,LC/MS Pos Late,100002254,1787,328.321,27902,111-57-9,,HMDB0013078,94723,102605,172695,192437,196516.02,194433,290994,246861,195899,146923,119091,203901,172996,214311,203830,96270,235344,282831
3105,stearoyl sphingomyelin (d18:1/18:0),Lipid,Sphingomyelins,19503,LC/MS Pos Late,1538,2450,731.6062,6453725,85187-10-6;85187-10-6,C00550,HMDB0001348,5465808,5557139,5810478,3992092,3411746,4560862,2325844,2914225,2868940,3569223,3175994,4008614,3750979,3952752.25,2981020,3328496,3487712,5059788
1866,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",34409,LC/MS Pos Late,100001391,1485,428.3734,3006797,18822-91-8,,HMDB0000848,2097508,2620599,2055857,2098805,2060355.88,1856822,3176115,3141115,3306453,2251966,2687382,2851803,3559390,2525554,2387436,2282022,3183662.25,3117801
1676,suberate (C8-DC),Lipid,"Fatty Acid, Dicarboxylate",15730,LC/MS Neg,100000016,804.3,173.0819,10457,505-48-6,C08278,HMDB0000893,1299386,1404085,671320,672940,635456,638641,829636,741315.06,583675,582338,921231,638315,578140,574505,617138,1641810.88,799918,952572
1915,suberoylcarnitine (C8-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",52990,LC/MS Pos Early,100006627,2964,318.1911,,,,,53701,127522.01,,85645,,,246109,106226,290154,104264,,251080.02,360847,228692,71683,514992.03,292828,1250530
1448,succinate,Energy,TCA Cycle,1437,LC/MS Polar,252,3149,117.0193,1110,110-15-6,C00042,HMDB0000254,29616616,57894108,7827266,6693465,13332109,7429433,22201440,11734485,22536554,10557275,10374787,10440252,11943760,7842518,8112764,146910880,15569145,23275986
476,succinoyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",63678,LC/MS Polar,100021220,2572,224.0234,,,,,72289,86287.01,,35006,75662,36289,159794,101760,161373,27670,17754,51867,87287,43781,,219406,54636,138379
1447,succinylcarnitine (C4-DC),Energy,TCA Cycle,37058,LC/MS Pos Early,100001948,2291,262.1285,71464481,256928-74-2,,HMDB0061717,,732083,,120999,355930,349152,,757642,298049,409432,,387446,,208758,206699,250183,150621,142264
1325,sucrose,Carbohydrate,Disaccharides and Oligosaccharides,1519,LC/MS Polar,935,3092,387.1144,5988,57-50-1,C00089,HMDB0000258,97682,95867.99,109900,100153,129464.99,87897,147337,161788,94515,90879,80634,83709,77984,72162,72126,141580,77507,73723
6083,sulfate*,Xenobiotics,Chemical,46960,LC/MS Neg,100002528,616,96.9601,5152822,14808-79-8,C00059,HMDB01448,5806191,5415380,5092911,7609027,16022149,8913292,29779922,12167689,40491472,13795818,5920519,11383969,18601458,12123512,10446959,12409064,9932269,32497022
471,taurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",2125,LC/MS Neg,512,690,124.0074,1123,107-35-7,C00245,HMDB0000251,167424480,126896144,65290616,73249440,120307672,101243032,102612424,125016888,117143152,116247312,46976536,88918776,56146032,87732048,44509488,23981332,63009308,79984856
3465,tauro-beta-muricholate,Lipid,Primary Bile Acid Metabolism,33983,LC/MS Neg,100001250,4774,514.2844,121596216;168408;21124703,25696-60-0,,HMDB0000932,126513320,98545600,143342256,92036144,253286304,413592448,245213696,181309536,159425584,138445456,690187200,272462272,159142640,208604368,180098816,40017404,259728384,495561472
3461,taurochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,18494,LC/MS Neg,1629,5250,498.2895,387316,6009-98-9,C05465,HMDB0000951,8128770,12260156,11932783,3657830.75,12801411,17384168,12023381,11399375,7453745,6551421,38553944,19386224,21794872,9085191,10262360,4196714,20789712,55624664
3454,taurocholate,Lipid,Primary Bile Acid Metabolism,18497,LC/MS Neg,1648,5150,514.2844,46783527;6675,145-42-6,C05122,HMDB0000036,207760672,219244960,464189152,262394720,574313664,692097408,502906560,385079904,281281888,205727104,847504000,506404064,365115584,262564336,351270368,51229172,377356960,852608576
3487,taurodeoxycholate,Lipid,Secondary Bile Acid Metabolism,12261,LC/MS Neg,1668,5257.4,498.2895,2733768,207737-97-1,C05463,HMDB0000896,8889345,18828760,16404973,11869619,42258504,37053076,24594902,23862212,11423454,10742961,38484896,42846832,30110704,14264235,13318769,4177902,15075770,50662056
3527,taurohyodeoxycholic acid,Lipid,Secondary Bile Acid Metabolism,43588,LC/MS Neg,100003869,5073,498.2895,12443252,38411-85-7,,HMDB0000874,2447666,1581259.88,2736806,877593,4134662.75,5200721,2866576,3916213,1421051.13,1549489,12086165,2925516,2698776,3533759,1510360,1396668,5749551,8203160
3516,tauroursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,39378,LC/MS Neg,100002912,5025,498.2895,9848818,14605-22-2,,HMDB0000874,4141438,4984748,6955420.5,3227559.75,9229659,15353601,8573231,4753381,5403962,3935353.25,12021387,9028681,7307584,2959197,3430720,1176399,7932598,11449757
1694,tetradecadienedioate (C14:2-DC)*,Lipid,"Fatty Acid, Dicarboxylate",62918,LC/MS Neg,100021100,3148,253.1445,86018718,,,,,,89893,191374,179250,161442,410744,344077,210664,167672,146197,182342,237684.98,193879,1522305,241755.02,259643,1052431
1550,tetradecadienoate (14:2)*,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),62850,LC/MS Neg,100020343,5292,223.1704,5312409,39039-37-7,,HMDB0000560,1357513,975798,1913155,4032617,2747214,5086814,4391691,6570701,3601050,3966880,2609734,5550313,6467225,5322199,15197648,3205239,6193170,26549868
4417,thiamin (Vitamin B1),Cofactors and Vitamins,Thiamine Metabolism,5341,LC/MS Pos Early,873,3050,265.1118,1130,59-43-8,"DG00125,C00378,D08580",HMDB0000235,491522,586417,426331,426553,475830,507181,773095,845091,703960,539860,433085,547796,495122,637045,451680,899396,589448,474146
4418,thiamin monophosphate,Cofactors and Vitamins,Thiamine Metabolism,15798,LC/MS Pos Early,523,2378,345.0781,1131;3382778,532-40-1,C01081,HMDB0002666,567989,860834,319421,282949,454975.03,422172,704309,695963,557860,402791,395267,234699,187793,349085,205050,1207778,472388,
6236,thioproline,Xenobiotics,Chemical,53231,LC/MS Pos Early,100009232,1250,134.027,93176,34592-47-4,,,3260289,1784004,8053616.5,13222253,11293928,17808776,3569262,4013630,5166577,3305233,14828959,10053974,15732054,14919452,2665985,5889556,9355561,6688553
4350,threonate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,27738,LC/MS Polar,100001022,2384,135.0299,5460407;151152,70753-61-6,C01620,"HMDB0000943,HMDB0062620",33653196,42139288,20059988,30111672,32388268,31310628,59392192,71512368,73857560,65312424,20972038,52916632,25559060,43006848,11448470,34777904,52492528,56844396
17,threonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",1284,LC/MS Pos Early,564,1514,120.0655,6288,72-19-5,C00188,HMDB0000167,319380480,357857696,593661120,537697408,551061760,537737920,582182272,481219584,491141856,472188064,675031104,697185984,509078688,666261568,367400320,322070496,624203072,586801216
4272,thymidine,Nucleotide,"Pyrimidine Metabolism, Thymine containing",2183,LC/MS Neg,872,1963.7,241.083,5789,50-89-5,C00214,HMDB0000273,8881514,12201694,8812337,16456674,15755733,14415371,16788308,18567320,15811252,17739350,13145746,13427673,12399492,14037261,13745666,13797193,19822986,16818622
4275,thymine,Nucleotide,"Pyrimidine Metabolism, Thymine containing",604,LC/MS Neg,882,1654,125.0357,1135,65-71-4,C00178,HMDB0000262,102563.99,97455,130700.01,417073.03,282725,456899,389403,631925,397413,483809,525413,579202,497839.03,378725,344451,140176,823126.06,672020
5074,thymol sulfate,Xenobiotics,Food Component/Plant,36095,LC/MS Neg,100001757,4410,229.054,12456386,89-83-8,C09908,HMDB0062720,37824,56174,37674,,,,86798,37865,68637,43240,,44056,23640,38614,,61985,30539,43634
245,thyroxine,Amino Acid,Tyrosine Metabolism,2761,LC/MS Neg,1094,4808,775.6794,5819,51-48-9,C01829,HMDB0000248,61463,70146,136164,122474,159005,162693,142217,169672.02,158801,185638,69143,204672,182349,195270,133352,72340,165346,234962
402,tigloylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1598,LC/MS Pos Early,1161,1926,158.0812,6441567,35842-45-6,,HMDB0000959,11563577,3686320,576648,591397,1392252,1047004,1996603,924401,812987,839943,4636527,807015,759829,948070.94,1472932,8869708,1501963,1201016
1811,trans-2-hexenoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),61798,LC/MS Neg,100019884,2707,170.0823,,,,,164835,232519,,185684,,135540,103378,147416,88213,82488,152844,106119,189328,166577,190863,969424,253284,173868.02
513,hydroxyproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,32306,LC/MS Pos Early,1001,1064,132.0655,5810,51-35-4,C01157,HMDB0000725,28173704,28229978,41500388,78343344,57505820,49405664,71844496,71355328,71213632,53566332,51899356,57561700,58888980,57527684,46968192,37994840,98424216,39453860
78,trans-urocanate,Amino Acid,Histidine Metabolism,607,LC/MS Pos Early,537,2285,139.0502,736715,104-98-3,C00785,HMDB0000301,1531118,1687598,1858023.88,864085,3486839,1916522,4991398,8064412.5,5732879,3665438.25,1004976.06,3657566,2341219,3072637,1504031,2281342,2034207,5022790
3107,tricosanoyl sphingomyelin (d18:1/23:0)*,Lipid,Sphingomyelins,52436,LC/MS Pos Late,100008955,3350,801.6844,,,,HMDB0012105,8723178,11664825,9969947,7924110,8628918,8232312,10602871,7992709,8490469,8673774,8420263,8444421,10198811,9083326,5367747,9572189,8219845,7694461
4320,trigonelline (N'-methylnicotinate),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,32401,LC/MS Pos Early,100001092,1388,138.055,5570,535-83-1,C01004,HMDB0000875,214361968,179766832,138674512,139074784,162120352,138397360,199429008,153093792,150094528,146001968,123813272,140876864,95582224,136245360,88779912,150623088,172899840,86827904
2243,trimethylamine N-oxide,Lipid,Phospholipid Metabolism,40406,LC/MS Pos Early,100003397,2100,76.0757,1145,1184-78-7,C01104,HMDB0000925,57760948,35558632,46609040,56102148,83746960,61605312,81811712,94410176,86613248,61573184,47077744,71221912,51535920,51719824,47005492,71631240,90429024,61677844
254,tryptophan,Amino Acid,Tryptophan Metabolism,54,LC/MS Pos Early,565,2986,205.0972,6305,73-22-3,C00078,HMDB0000929,510054944,552315520,685394240,691015808,938012800,621440512,897601856,727731840,759941184,693562176,532423136,815358976,874945408,894634240,712672384,696708992,752920448,1340158080
162,tyrosine,Amino Acid,Tyrosine Metabolism,1299,LC/MS Neg,815,1322,180.0666,6057,60-18-4,C00082,HMDB0000158,120187184,110782824,163008784,144610720,144194368,147162656,177539776,143408192,124466904,129059416,175518832,174601408,136630048,156463760,166398528,139378720,162621920,224655392
1683,undecanedioate (C11-DC),Lipid,"Fatty Acid, Dicarboxylate",42395,LC/MS Neg,100001617,2440,215.1289,15816,1852-04-6,,HMDB0000888,274795,225848,156970,80829,176208,211654,362317,287961,247780,136946,303094,255262.02,246441.98,144702,205774,143391,171466,291668
1881,undecenoylcarnitine (C11:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",63613,LC/MS Pos Late,100021131,1069,328.2482,,,,,,,,45975,,103043.01,129097,113794.01,74603,77779,152671,77569,90762.01,85007,81187,80598,46005,281389
4218,uracil,Nucleotide,"Pyrimidine Metabolism, Uracil containing",605,LC/MS Polar,825,1089.7,111.02,1174,66-22-8,C00106,HMDB0000300,1894512,2043297,1603123.13,2980402,2348549,2538241,3664881,4136526.25,2860699,3344321,3707875,3445461.25,3047278,2405732,2334711,4046925.25,4030241,3631661.25
4129,urate,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",1604,LC/MS Neg,1134,757.1,167.0211,1175,69-93-2;120K5305,C00366,HMDB0000289,98229720,137837760,27336724,35672392,35775840,30499642,76203528,54919504,52581300,40991336,35069104,38996112,36770224,34404704,46864392,193495728,48060708,66840712
485,urea,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1670,LC/MS Pos Early,533,700,121.072,1176,57-13-6,C00086,HMDB0000294,470367296,584824128,473605152,483342144,507638464,464757696,533317888,537900608,730540032,536327328,464746272,550846272,514112128,603354688,371539360,688198208,535871680,570507840
4217,uridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",606,LC/MS Neg,535,1457.6,243.0623,6029,58-96-8,C00299,HMDB0000296,66413764,65382320,21108464,35136696,29227274,30187196,36238752,37449172,24887256,25980052,40362728,26883600,23463312,22446868,32158496,78901368,33601436,20474464
3502,ursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,1605,LC/MS Neg,1135,5055,391.2854,31401,128-13-2,C07880,HMDB0000946,756235,239447,885189,53994,1641992,2432511,900322,5737722,1082552,2506571,10919514,3037216,1898542,4428422,1714987,530552,6451854,13168336
1488,valerate (5:0),Lipid,Short Chain Fatty Acid,33443,LC/MS Neg,1136,1718,101.0608,7991,109-52-4,C00803,HMDB0000892,2571567,1889361,5847254,3574596.25,11241760,7635836,12583252,7507638,10262154,19243740,14874062,10008614,14209532,17669924,4228217,2727544,17461256,16555303
1803,valerylglycine (C5),Lipid,Fatty Acid Metabolism (Acyl Glycine),36768,LC/MS Neg,100001451,2071,158.0823,4737557,24003-66-5,,HMDB0000927,8219219,6537216,1426664,1863800,2291112,1581175.13,4512740,2781867,2749785.25,2444811,5695983.5,2746305,2596090,2426788,1325176,36586804,4098769.25,1204027
416,valine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1649,LC/MS Neg,566,909.4,116.0717,6287,72-18-4,C00183,HMDB0000883,178048192,163310368,199072320,167074624,156825008,165470432,197520688,164740656,141013360,167937120,241036448,199126176,150620352,176573840,144155984,169611328,201002400,218193824
1034,valylglycine,Peptide,Dipeptide,40475,LC/MS Pos Early,100003641,2444,175.1077,136487,686-43-1,,HMDB0029127,252598,,161485,,133232,203684,306145,132360,,,132837,,,,172033,159092,246191,
201,vanillactate,Amino Acid,Tyrosine Metabolism,54910,LC/MS Neg,100006129,1625,211.0612,160637,2475-56-1,,HMDB0000913,263175,377238,117477,129208.01,130940,94678,181245,140369,116806,71556,143859,59239,77781,70057,74981,360441,149522,94686
5215,vanillic acid glycine,Xenobiotics,Food Component/Plant,63853,LC/MS Neg,100021363,1682,224.0564,3083688,,,HMDB0060026,683876,2372975,264643,473178,406201,165941,387506,254142,130818.01,160348,253543,108626,60698,67750,84415,893156,255922.98,
4121,xanthosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",15136,LC/MS Neg,100000299,1075,283.0684,64959,146-80-5,C01762,HMDB0000299,290961,670691,114434,127126,114190.99,64945,364786,253305,279661,90350,183420,165227,96583,119184.01,348177,545856,167955.02,142349
278,xanthurenate,Amino Acid,Tryptophan Metabolism,15679,LC/MS Neg,100000015,1476,204.0302,5699,59-007,C02470,HMDB0000881,1125687,1149125,557459,664990.94,587189,549817,1026976,616893,1012342,421057,884334,348387,581331,493091.03,295947,802138,538876,572446
1267,xylose,Carbohydrate,Pentose Metabolism,15581,LC/MS Polar,826,1727,195.051,135191,609-06-3,C00181,HMDB0000098,1334610,88024.99,188367.02,133724,647141,335684,441250,1099050,2084898,546637,501101.97,752397,1655928,532178,2368450,2699249,1712571,2581924
